date,ticker,open,high,low,close,volume
2022-04-11,ALPHA,75.9024,76.3427,74.7544,74.9566,1544503
2022-04-12,ALPHA,74.9566,75.2894,74.1815,74.6852,2478831
2022-04-13,ALPHA,74.6852,74.8288,74.1922,74.4173,784183
2022-04-14,ALPHA,74.4173,74.8886,72.5721,73.4358,2941006
2022-04-15,ALPHA,73.4358,73.9737,73.1878,73.7676,3258262
2022-04-18,ALPHA,73.7676,74.1835,72.1009,72.3403,988021
2022-04-19,ALPHA,72.3403,72.7274,71.5309,71.6797,1137016
2022-04-20,ALPHA,71.6797,72.0925,70.8353,71.4854,4496144
2022-04-21,ALPHA,71.4854,71.8339,70.8762,71.0502,2638044
2022-04-22,ALPHA,71.0502,71.5364,70.5978,70.6765,2089650
2022-04-25,ALPHA,70.6765,71.8199,70.4544,71.1857,1514313
2022-04-26,ALPHA,71.1857,72.0714,69.5789,70.0634,2795551
2022-04-27,ALPHA,70.0634,70.2897,69.6229,69.959,686224
2022-04-28,ALPHA,69.959,70.0076,69.5781,69.927,3049021
2022-04-29,ALPHA,69.927,70.3872,69.1186,69.2931,2698513
2022-05-02,ALPHA,69.2931,71.3796,69.011,70.9386,4483029
2022-05-03,ALPHA,70.9386,71.0207,70.2472,70.7664,3829449
2022-05-04,ALPHA,70.7664,71.4533,70.4333,70.6134,4220211
2022-05-05,ALPHA,70.6134,70.6407,69.2149,69.3,1260660
2022-05-06,ALPHA,69.3,69.5655,69.1144,69.5157,4518303
2022-05-09,ALPHA,69.5157,69.5204,69.0247,69.0687,4224627
2022-05-10,ALPHA,69.0687,69.302,69.0683,69.2614,2307582
2022-05-11,ALPHA,69.2614,69.5495,68.4602,68.517,4142944
2022-05-12,ALPHA,68.517,68.609,67.553,67.708,1161709
2022-05-13,ALPHA,67.708,68.34,66.5574,66.6194,3291163
2022-05-16,ALPHA,66.6194,66.7175,66.2725,66.405,4024104
2022-05-17,ALPHA,66.405,66.7802,65.4178,65.464,3347959
2022-05-18,ALPHA,65.464,65.5565,62.1145,62.3796,1818121
2022-05-19,ALPHA,62.3796,62.6739,62.1648,62.2699,4263102
2022-05-20,ALPHA,62.2699,62.6527,61.8831,62.4991,4021319
2022-05-23,ALPHA,62.4991,62.9834,61.9678,62.901,4465700
2022-05-24,ALPHA,62.901,63.518,62.2448,63.1004,2182321
2022-05-25,ALPHA,63.1004,63.3538,61.4821,61.7264,1481600
2022-05-26,ALPHA,61.7264,63.0338,61.7217,62.9911,2117957
2022-05-27,ALPHA,62.9911,63.4399,62.7757,62.8131,1343892
2022-05-30,ALPHA,62.8131,63.0207,62.8075,62.8508,2453820
2022-05-31,ALPHA,62.8508,62.9302,61.6141,61.7643,690444
2022-06-01,ALPHA,61.7643,62.3586,61.6345,62.1665,2163050
2022-06-02,ALPHA,62.1665,62.8532,61.7584,62.5583,2975651
2022-06-03,ALPHA,62.5583,62.9344,61.1986,61.3774,3281588
2022-06-06,ALPHA,61.3774,61.6319,61.0972,61.1342,2140284
2022-06-07,ALPHA,61.1342,61.6357,60.6253,61.3016,3482069
2022-06-08,ALPHA,61.3016,61.5219,58.7041,59.2282,1060248
2022-06-09,ALPHA,59.2282,59.7155,59.1628,59.6046,4579395
2022-06-10,ALPHA,59.6046,59.6498,59.3329,59.5186,2111010
2022-06-13,ALPHA,59.5186,59.8489,58.8082,59.3785,3068317
2022-06-14,ALPHA,59.3785,59.7463,58.7994,59.4555,3094567
2022-06-15,ALPHA,59.4555,59.506,58.3231,58.476,1989921
2022-06-16,ALPHA,58.476,59.9743,57.9948,59.8783,591987
2022-06-17,ALPHA,59.8783,60.4308,59.571,60.0868,4694370
2022-06-20,ALPHA,60.0868,60.5317,59.5565,60.517,3264849
2022-06-21,ALPHA,60.517,60.8209,59.6958,59.7731,4154922
2022-06-22,ALPHA,59.7731,59.8738,59.3399,59.6905,662972
2022-06-23,ALPHA,59.6905,61.0849,59.654,60.7252,3206318
2022-06-24,ALPHA,60.7252,61.363,60.5645,60.8918,2939966
2022-06-27,ALPHA,60.8918,60.9175,59.0998,59.3606,4529158
2022-06-28,ALPHA,59.3606,61.0635,59.0105,60.7663,648095
2022-06-29,ALPHA,60.7663,60.9914,59.4153,59.4423,2827316
2022-06-30,ALPHA,59.4423,59.6338,58.3444,58.5458,4460747
2022-07-01,ALPHA,58.5458,58.601,57.6465,57.8214,2317228
2022-07-04,ALPHA,57.8214,58.8683,57.7999,58.6678,4670363
2022-07-05,ALPHA,58.6678,58.7047,57.809,58.4351,4481960
2022-07-06,ALPHA,58.4351,58.7007,58.1705,58.6455,4169674
2022-07-07,ALPHA,58.6455,59.9375,58.2782,59.7123,838374
2022-07-08,ALPHA,59.7123,59.9208,58.0707,58.496,2931835
2022-07-11,ALPHA,58.496,58.9355,58.0266,58.5089,2889871
2022-07-12,ALPHA,58.5089,58.7869,57.8199,57.8679,2103410
2022-07-13,ALPHA,57.8679,58.3765,57.6549,58.2196,983427
2022-07-14,ALPHA,58.2196,58.731,58.1264,58.3549,3949343
2022-07-15,ALPHA,58.3549,58.8768,58.1385,58.1402,1804988
2022-07-18,ALPHA,58.1402,58.4309,57.1246,57.1488,1093894
2022-07-19,ALPHA,57.1488,57.9999,56.6089,57.7274,4994478
2022-07-20,ALPHA,57.7274,57.81,56.5615,56.8787,2986213
2022-07-21,ALPHA,56.8787,58.663,56.8,58.3233,1018711
2022-07-22,ALPHA,58.3233,58.3706,57.0018,57.2858,2496202
2022-07-25,ALPHA,57.2858,57.5973,55.277,55.6504,4750776
2022-07-26,ALPHA,55.6504,56.62,55.3643,55.7314,1167483
2022-07-27,ALPHA,55.7314,56.0712,55.6536,56.025,3890829
2022-07-28,ALPHA,56.025,56.5958,55.9096,56.1681,1987908
2022-07-29,ALPHA,56.1681,56.7031,55.4813,55.6963,4312531
2022-08-01,ALPHA,55.6963,56.2412,55.5622,55.9021,4930326
2022-08-02,ALPHA,55.9021,57.263,55.4208,57.0835,2791373
2022-08-03,ALPHA,57.0835,57.789,56.7507,57.541,4719903
2022-08-04,ALPHA,57.541,57.618,57.3287,57.5062,4348228
2022-08-05,ALPHA,57.5062,57.7345,57.1321,57.2011,3193482
2022-08-08,ALPHA,57.2011,57.5823,55.6039,56.1597,1557453
2022-08-09,ALPHA,56.1597,56.5174,55.6794,56.0667,902708
2022-08-10,ALPHA,56.0667,56.2234,54.119,54.3674,3723326
2022-08-11,ALPHA,54.3674,54.5258,53.8544,53.8815,3352550
2022-08-12,ALPHA,53.8815,53.986,53.7958,53.9638,765753
2022-08-15,ALPHA,53.9638,54.7662,53.4234,53.6903,657019
2022-08-16,ALPHA,53.6903,54.4035,53.2398,53.4363,3150346
2022-08-17,ALPHA,53.4363,54.431,53.022,54.029,896202
2022-08-18,ALPHA,54.029,54.1512,53.786,53.8877,1442431
2022-08-19,ALPHA,53.8877,54.1414,53.5034,53.6162,4049951
2022-08-22,ALPHA,53.6162,53.8001,53.1237,53.2174,2892003
2022-08-23,ALPHA,53.2174,53.5562,53.1377,53.4182,595569
2022-08-24,ALPHA,53.4182,53.6275,52.2834,52.4658,1573712
2022-08-25,ALPHA,52.4658,52.8172,50.6163,50.6259,4101743
2022-08-26,ALPHA,50.6259,51.3854,50.6181,50.9951,4372742
2022-08-29,ALPHA,50.9951,51.0918,50.0296,50.3446,1949948
2022-08-30,ALPHA,50.3446,50.7759,49.3048,49.6361,2514600
2022-08-31,ALPHA,49.6361,49.9282,48.9616,49.1395,3434291
2022-09-01,ALPHA,49.1395,49.2848,48.3406,48.8881,1730504
2022-09-02,ALPHA,48.8881,49.1065,48.5563,48.6688,573357
2022-09-05,ALPHA,48.6688,49.2721,47.6602,47.724,3681022
2022-09-06,ALPHA,47.724,48.0993,47.1055,47.372,2814154
2022-09-07,ALPHA,47.372,47.6488,47.2408,47.3485,1503709
2022-09-08,ALPHA,47.3485,47.5104,47.0877,47.2077,2615101
2022-09-09,ALPHA,47.2077,47.2386,46.5382,46.7794,4673898
2022-09-12,ALPHA,46.7794,47.8432,46.7088,47.6481,585340
2022-09-13,ALPHA,47.6481,47.8584,47.5996,47.6021,4808955
2022-09-14,ALPHA,47.6021,47.935,46.8904,47.1723,4287362
2022-09-15,ALPHA,47.1723,47.3513,46.9473,46.9832,612369
2022-09-16,ALPHA,46.9832,47.028,46.4695,46.588,3848944
2022-09-19,ALPHA,46.588,46.721,46.2298,46.2382,2274225
2022-09-20,ALPHA,46.2382,46.6341,45.7773,45.949,3414915
2022-09-21,ALPHA,45.949,46.451,45.8253,46.4223,3149955
2022-09-22,ALPHA,46.4223,46.9965,46.1826,46.8793,796730
2022-09-23,ALPHA,46.8793,47.0751,45.2699,45.6115,859146
2022-09-26,ALPHA,45.6115,45.7035,45.0874,45.2573,4670883
2022-09-27,ALPHA,45.2573,45.3439,44.7703,45.142,3692011
2022-09-28,ALPHA,45.142,45.1863,43.2329,43.3639,4526543
2022-09-29,ALPHA,43.3639,43.5546,40.6936,40.811,2297720
2022-09-30,ALPHA,40.811,42.0416,40.7193,41.5776,4458676
2022-10-03,ALPHA,41.5776,41.8072,41.4759,41.654,4638948
2022-10-04,ALPHA,41.654,42.1748,41.6375,41.8604,3796014
2022-10-05,ALPHA,41.8604,42.3635,41.6093,42.1858,4388234
2022-10-06,ALPHA,42.1858,42.2239,41.8062,42.0289,2345087
2022-10-07,ALPHA,42.0289,43.0765,41.9153,42.9762,3736951
2022-10-10,ALPHA,42.9762,43.4957,42.9218,43.2624,3612010
2022-10-11,ALPHA,43.2624,43.6905,43.0039,43.6394,2375429
2022-10-12,ALPHA,43.6394,43.9196,42.8122,43.3266,1635335
2022-10-13,ALPHA,43.3266,44.47,43.2601,44.1355,3757074
2022-10-14,ALPHA,44.1355,44.1524,43.0986,43.2623,2377749
2022-10-17,ALPHA,43.2623,43.4732,42.3708,42.4552,4385142
2022-10-18,ALPHA,42.4552,42.7282,41.1965,41.2069,4055082
2022-10-19,ALPHA,41.2069,43.1042,41.0906,42.9634,4029132
2022-10-20,ALPHA,42.9634,43.1637,42.6655,42.6727,3596554
2022-10-21,ALPHA,42.6727,43.7324,42.3947,43.6574,3345165
2022-10-24,ALPHA,43.6574,43.9225,42.6425,42.964,1138844
2022-10-25,ALPHA,42.964,44.3558,42.6153,44.3045,4682553
2022-10-26,ALPHA,44.3045,44.7371,43.9305,44.4834,4926664
2022-10-27,ALPHA,44.4834,45.1719,44.3164,44.6966,3025461
2022-10-28,ALPHA,44.6966,44.7061,43.5063,43.7083,4293241
2022-10-31,ALPHA,43.7083,43.7639,42.6951,43.0856,1797573
2022-11-01,ALPHA,43.0856,43.2031,42.8282,42.8653,3484185
2022-11-02,ALPHA,42.8653,44.0098,42.7498,43.9621,2733284
2022-11-03,ALPHA,43.9621,44.42,42.8759,43.0815,1437804
2022-11-04,ALPHA,43.0815,43.3045,42.7087,42.795,3993747
2022-11-07,ALPHA,42.795,44.3614,42.712,44.3302,4987851
2022-11-08,ALPHA,44.3302,44.715,43.6802,43.9668,4308481
2022-11-09,ALPHA,43.9668,43.9915,42.5568,42.6933,2282628
2022-11-10,ALPHA,42.6933,43.0845,42.5797,43.0609,1141167
2022-11-11,ALPHA,43.0609,44.4845,43.054,44.1169,3473471
2022-11-14,ALPHA,44.1169,44.2228,43.7896,44.0873,1330191
2022-11-15,ALPHA,44.0873,44.9791,43.9745,44.7515,3571830
2022-11-16,ALPHA,44.7515,46.1851,44.6477,45.8349,1949578
2022-11-17,ALPHA,45.8349,46.3856,45.7566,46.3186,4209846
2022-11-18,ALPHA,46.3186,46.6173,46.0679,46.5064,4325652
2022-11-21,ALPHA,46.5064,47.3423,46.4873,47.3415,3896259
2022-11-22,ALPHA,47.3415,48.1531,46.973,48.0492,1365891
2022-11-23,ALPHA,48.0492,48.3245,48.0404,48.0972,3775652
2022-11-24,ALPHA,48.0972,49.7458,47.9301,49.4973,3193591
2022-11-25,ALPHA,49.4973,49.6413,46.9729,47.0858,1199329
2022-11-28,ALPHA,47.0858,48.3735,46.9715,48.2486,3781636
2022-11-29,ALPHA,48.2486,48.3907,48.192,48.352,1709917
2022-11-30,ALPHA,48.352,48.7773,48.2529,48.5528,3861563
2022-12-01,ALPHA,48.5528,48.5897,48.2281,48.4219,4144209
2022-12-02,ALPHA,48.4219,48.4397,47.3514,47.3972,3273682
2022-12-05,ALPHA,47.3972,47.9116,47.2256,47.8049,2908193
2022-12-06,ALPHA,47.8049,49.734,47.4228,49.4575,1488323
2022-12-07,ALPHA,49.4575,51.7954,49.3293,51.5643,4493235
2022-12-08,ALPHA,51.5643,52.103,50.0973,50.5983,1529385
2022-12-09,ALPHA,50.5983,50.669,50.1785,50.1908,748527
2022-12-12,ALPHA,50.1908,51.5757,49.8632,51.4757,2214398
2022-12-13,ALPHA,51.4757,51.8801,49.8064,49.9438,2751221
2022-12-14,ALPHA,49.9438,50.4091,49.7198,50.0714,3948179
2022-12-15,ALPHA,50.0714,51.8889,50.0404,51.6768,2361361
2022-12-16,ALPHA,51.6768,52.6976,51.0192,52.5007,868597
2022-12-19,ALPHA,52.5007,53.2056,52.4553,52.7893,3055275
2022-12-20,ALPHA,52.7893,53.5455,52.679,53.5361,2251267
2022-12-21,ALPHA,53.5361,55.5546,53.2515,55.1101,864975
2022-12-22,ALPHA,55.1101,55.3397,53.4575,53.5364,2149624
2022-12-23,ALPHA,53.5364,55.3843,53.1254,54.9753,3426170
2022-12-26,ALPHA,54.9753,56.0687,54.5251,55.6612,2048187
2022-12-27,ALPHA,55.6612,55.6761,54.7601,54.979,2308358
2022-12-28,ALPHA,54.979,56.1712,54.7145,55.6976,1431898
2022-12-29,ALPHA,55.6976,55.9758,55.3681,55.5949,1716852
2022-12-30,ALPHA,55.5949,56.9885,55.5318,56.7399,4834388
2023-01-02,ALPHA,56.7399,58.2142,56.6857,57.9871,4989560
2023-01-03,ALPHA,57.9871,58.5857,57.8488,58.4628,4790731
2023-01-04,ALPHA,58.4628,58.841,58.2375,58.3415,4362552
2023-01-05,ALPHA,58.3415,58.8034,55.7025,56.4228,899886
2023-01-06,ALPHA,56.4228,57.1137,56.3743,56.9625,4550994
2023-01-09,ALPHA,56.9625,56.9782,56.1022,56.4134,681668
2023-01-10,ALPHA,56.4134,56.7915,56.2974,56.6874,2193430
2023-01-11,ALPHA,56.6874,56.8999,55.9861,56.0601,2188269
2023-01-12,ALPHA,56.0601,56.1651,55.7603,55.9748,3127025
2023-01-13,ALPHA,55.9748,56.0168,55.2121,55.4359,4866268
2023-01-16,ALPHA,55.4359,55.5909,54.9857,55.0608,4387276
2023-01-17,ALPHA,55.0608,55.0811,54.8017,54.9314,1043534
2023-01-18,ALPHA,54.9314,55.2403,54.0546,54.2073,2784049
2023-01-19,ALPHA,54.2073,54.905,53.8679,54.8647,1859985
2023-01-20,ALPHA,54.8647,55.0856,54.7256,55.0179,3547826
2023-01-23,ALPHA,55.0179,56.195,54.5071,56.1049,1663314
2023-01-24,ALPHA,56.1049,57.0485,56.0408,56.7389,856560
2023-01-25,ALPHA,56.7389,57.0172,54.8138,55.2855,1193866
2023-01-26,ALPHA,55.2855,55.7626,54.4858,54.9416,1192577
2023-01-27,ALPHA,54.9416,55.1463,54.5407,54.8027,2202928
2023-01-30,ALPHA,54.8027,54.9353,53.0796,53.2763,4125089
2023-01-31,ALPHA,53.2763,53.5038,52.8512,52.96,4769576
2023-02-01,ALPHA,52.96,53.5765,52.3474,52.4811,1884654
2023-02-02,ALPHA,52.4811,52.5598,51.212,51.5699,3365550
2023-02-03,ALPHA,51.5699,51.9353,51.3144,51.6922,1568918
2023-02-06,ALPHA,51.6922,51.9271,49.5679,49.7001,3491649
2023-02-07,ALPHA,49.7001,50.1943,49.4683,49.8778,1559540
2023-02-08,ALPHA,49.8778,50.1167,48.6351,48.76,4683878
2023-02-09,ALPHA,48.76,49.1599,48.4854,48.5362,4301119
2023-02-10,ALPHA,48.5362,48.6244,46.9825,47.3272,849275
2023-02-13,ALPHA,47.3272,47.5167,45.5418,45.8689,1876148
2023-02-14,ALPHA,45.8689,46.0858,45.786,46.0469,1938399
2023-02-15,ALPHA,46.0469,46.3672,45.203,45.612,2532028
2023-02-16,ALPHA,45.612,46.1752,45.2953,45.971,4251440
2023-02-17,ALPHA,45.971,46.0113,44.5711,44.9381,968899
2023-02-20,ALPHA,44.9381,45.6117,44.9246,45.4351,927900
2023-02-21,ALPHA,45.4351,45.7419,44.1469,44.4729,4135303
2023-02-22,ALPHA,44.4729,44.588,43.4982,43.7828,979696
2023-02-23,ALPHA,43.7828,43.8007,43.0921,43.3938,2941831
2023-02-24,ALPHA,43.3938,43.4095,42.4398,42.7579,2969791
2023-02-27,ALPHA,42.7579,42.836,41.5206,41.7207,808173
2023-02-28,ALPHA,41.7207,42.3964,41.5926,42.2341,3912082
2023-03-01,ALPHA,42.2341,42.5038,42.0099,42.3203,2296290
2023-03-02,ALPHA,42.3203,43.0416,42.0985,42.8353,4197523
2023-03-03,ALPHA,42.8353,42.9948,42.0993,42.4525,1936598
2023-03-06,ALPHA,42.4525,42.6337,42.2735,42.4233,4443160
2023-03-07,ALPHA,42.4233,42.6682,42.1925,42.2366,3384149
2023-03-08,ALPHA,42.2366,42.3769,41.8577,42.1196,4456540
2023-03-09,ALPHA,42.1196,42.3171,41.3235,41.4256,3785104
2023-03-10,ALPHA,41.4256,41.6748,41.1098,41.3686,2429357
2023-03-13,ALPHA,41.3686,41.4654,41.0854,41.1034,4308802
2023-03-14,ALPHA,41.1034,41.5018,41.101,41.4442,1551526
2023-03-15,ALPHA,41.4442,41.6468,41.2403,41.5475,610477
2023-03-16,ALPHA,41.5475,41.5756,40.982,40.9985,4773039
2023-03-17,ALPHA,40.9985,41.4126,40.765,41.0565,3813498
2023-03-20,ALPHA,41.0565,41.1401,40.6193,40.7566,2950078
2023-03-21,ALPHA,40.7566,40.8992,40.6221,40.6989,2258252
2023-03-22,ALPHA,40.6989,40.7909,39.8508,40.0973,3645935
2023-03-23,ALPHA,40.0973,40.3791,39.647,39.7593,1290613
2023-03-24,ALPHA,39.7593,40.0352,38.6845,38.7611,3645262
2023-03-27,ALPHA,38.7611,38.9878,38.3106,38.4703,3468728
2023-03-28,ALPHA,38.4703,38.9743,38.4381,38.7293,2540666
2023-03-29,ALPHA,38.7293,38.9504,38.477,38.7,4925019
2023-03-30,ALPHA,38.7,38.7632,38.3157,38.4028,1973162
2023-03-31,ALPHA,38.4028,38.4928,38.1571,38.2345,3770427
2023-04-03,ALPHA,38.2345,38.7772,38.2193,38.5191,2254503
2023-04-04,ALPHA,38.5191,38.8801,38.515,38.7886,4257362
2023-04-05,ALPHA,38.7886,38.8029,38.427,38.5743,1106696
2023-04-06,ALPHA,38.5743,38.6973,38.1409,38.2294,2258065
2023-04-07,ALPHA,38.2294,38.7225,38.2007,38.5962,1184216
2023-04-10,ALPHA,38.5962,39.2142,38.5659,39.0764,3766088
2023-04-11,ALPHA,39.0764,39.3643,38.8622,38.9051,2220617
2023-04-12,ALPHA,38.9051,38.9402,38.7043,38.8371,4780887
2023-04-13,ALPHA,38.8371,39.176,38.6911,39.1046,3489887
2023-04-14,ALPHA,39.1046,39.2904,38.3552,38.3731,4191438
2023-04-17,ALPHA,38.3731,39.1028,38.1229,38.9243,4799175
2023-04-18,ALPHA,38.9243,39.3232,38.8781,39.1623,3824067
2023-04-19,ALPHA,39.1623,39.2513,39.0854,39.2448,1795372
2023-04-20,ALPHA,39.2448,39.3473,38.6685,38.8421,1587472
2023-04-21,ALPHA,38.8421,39.2553,38.7317,39.1975,2760669
2023-04-24,ALPHA,39.1975,39.7478,39.1007,39.3388,3827563
2023-04-25,ALPHA,39.3388,39.393,39.0235,39.1731,4753424
2023-04-26,ALPHA,39.1731,39.6499,39.032,39.5467,4122860
2023-04-27,ALPHA,39.5467,40.9373,39.3294,40.7599,2503433
2023-04-28,ALPHA,40.7599,41.2468,40.6668,40.866,4531532
2023-05-01,ALPHA,40.866,41.1851,40.0963,40.5724,4532658
2023-05-02,ALPHA,40.5724,41.4367,40.5341,41.1741,1604868
2023-05-03,ALPHA,41.1741,41.3593,40.9433,41.2268,4375201
2023-05-04,ALPHA,41.2268,41.7102,41.0567,41.3865,3404217
2023-05-05,ALPHA,41.3865,42.046,41.2094,42.0413,2930971
2023-05-08,ALPHA,42.0413,42.0449,41.5884,41.9551,4761925
2023-05-09,ALPHA,41.9551,42.6793,41.7769,42.3431,4133172
2023-05-10,ALPHA,42.3431,43.1171,42.2503,43.0921,2437751
2023-05-11,ALPHA,43.0921,43.0972,42.7052,42.7963,2339618
2023-05-12,ALPHA,42.7963,43.2891,42.6316,43.2479,1112650
2023-05-15,ALPHA,43.2479,43.4505,43.1038,43.3258,4762546
2023-05-16,ALPHA,43.3258,44.0146,43.2587,43.6613,4851173
2023-05-17,ALPHA,43.6613,44.0328,43.0677,43.2593,1664056
2023-05-18,ALPHA,43.2593,43.5173,43.2365,43.4674,2316288
2023-05-19,ALPHA,43.4674,43.8769,43.2667,43.8338,3218596
2022-01-03,BETA,80.4614,80.6994,79.4403,79.912,4747621
2022-01-04,BETA,79.912,80.3938,79.3086,80.3375,4648573
2022-01-05,BETA,80.3375,83.3316,79.9473,83.0492,3457102
2022-01-06,BETA,83.0492,83.8532,81.4016,82.3666,1907325
2022-01-07,BETA,82.3666,82.3787,82.0451,82.1198,2405794
2022-01-10,BETA,82.1198,82.3019,82.0853,82.0931,1266138
2022-01-11,BETA,82.0931,82.9355,82.0597,82.7672,4478596
2022-01-12,BETA,82.7672,83.6474,82.5932,83.5236,3767728
2022-01-13,BETA,83.5236,84.6141,83.2045,84.2094,562685
2022-01-14,BETA,84.2094,84.2259,83.1922,83.2605,4638382
2022-01-17,BETA,83.2605,83.3447,80.537,80.7202,3135380
2022-01-18,BETA,80.7202,81.001,80.1334,80.4343,2784491
2022-01-19,BETA,80.4343,81.8011,79.9461,81.5328,1464156
2022-01-20,BETA,81.5328,81.8914,81.3869,81.5776,3586977
2022-01-21,BETA,81.5776,81.7937,79.6056,79.9651,564126
2022-01-24,BETA,79.9651,79.9664,79.2866,79.5317,1657374
2022-01-25,BETA,79.5317,80.5435,79.3177,79.7348,2314706
2022-01-26,BETA,79.7348,80.3257,78.7407,79.6948,4019506
2022-01-27,BETA,79.6948,80.1099,79.4638,79.8747,1015450
2022-01-28,BETA,79.8747,80.6758,78.7278,78.8407,4731512
2022-01-31,BETA,78.8407,79.4951,77.7616,78.0074,4729542
2022-02-01,BETA,78.0074,78.2189,77.7352,77.7791,1512325
2022-02-02,BETA,77.7791,78.3469,77.1997,77.6446,2530083
2022-02-03,BETA,77.6446,78.1149,77.2889,78.0111,598955
