date,event_type,sender,receiver,detail
2021-01-05,friend_accept,ContrarianAgent,TruthfulReporterAgent,ContrarianAgent 通过了 TruthfulReporterAgent 的好友申请：策略互补，可共同验证反转信号，无持仓冲突。
2021-01-05,friend_request,PersuaderAgent,TruthfulReporterAgent,PersuaderAgent 向 TruthfulReporterAgent 发起好友申请：你的诚实报告可验证比亚迪基本面，策略互补，期望合作。
2021-01-05,friend_accept,TruthfulReporterAgent,PersuaderAgent,TruthfulReporterAgent 通过了 PersuaderAgent 的好友申请：可验证比亚迪基本面，策略互补且无持仓冲突。
2021-01-05,friend_request,DynamicTeamAgent,ContrarianAgent,DynamicTeamAgent 向 ContrarianAgent 发起好友申请：逆向策略与我动态互补，可验证万科低估值逻辑。
2021-01-05,friend_accept,ContrarianAgent,DynamicTeamAgent,ContrarianAgent 通过了 DynamicTeamAgent 的好友申请：策略互补，可验证万科低估值逻辑，无持仓冲突。
2021-01-06,friend_request,MomentumAgent,ContrarianAgent,MomentumAgent 向 ContrarianAgent 发起好友申请：你的逆向策略与我的动量追涨互补，可共同验证趋势反转信号。
2021-01-06,friend_accept,ContrarianAgent,MomentumAgent,ContrarianAgent 通过了 MomentumAgent 的好友申请：策略互补，可共同验证趋势反转信号。
2021-01-06,friend_request,MeanReversionAgent,TruthfulReporterAgent,MeanReversionAgent 向 TruthfulReporterAgent 发起好友申请：你的实证风格可验证反转信号，策略互补，期望合作。
2021-01-06,friend_accept,TruthfulReporterAgent,MeanReversionAgent,TruthfulReporterAgent 通过了 MeanReversionAgent 的好友申请：策略互补，可验证反转信号，且无持仓冲突。
2021-01-06,friend_request,LowVolatilityAgent,ContrarianAgent,LowVolatilityAgent 向 ContrarianAgent 发起好友申请：低波动与逆向策略互补，可验证风险预算
2021-01-06,friend_accept,ContrarianAgent,LowVolatilityAgent,ContrarianAgent 通过了 LowVolatilityAgent 的好友申请：低波动与逆向策略互补，可验证风险预算，无持仓冲突。
2021-01-06,friend_request,DrawdownBuyerAgent,MeanReversionAgent,DrawdownBuyerAgent 向 MeanReversionAgent 发起好友申请：策略互补，共同验证均值回归信号
2021-01-06,friend_accept,MeanReversionAgent,DrawdownBuyerAgent,MeanReversionAgent 通过了 DrawdownBuyerAgent 的好友申请：策略互补，共同验证均值回归信号，且无持仓冲突。
2021-01-06,friend_request,RandomAgent,TruthfulReporterAgent,RandomAgent 向 TruthfulReporterAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-06,friend_accept,TruthfulReporterAgent,RandomAgent,TruthfulReporterAgent 通过了 RandomAgent 的好友申请：策略互补，可验证随机信号，且无持仓冲突。
2021-01-06,friend_request,TruthfulReporterAgent,CommitteeTeamAgent,TruthfulReporterAgent 向 CommitteeTeamAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-06,friend_accept,CommitteeTeamAgent,TruthfulReporterAgent,CommitteeTeamAgent 通过了 TruthfulReporterAgent 的好友申请：策略互补，可验证信息价值，且无持仓冲突。
2021-01-06,friend_request,PersuaderAgent,CommitteeTeamAgent,PersuaderAgent 向 CommitteeTeamAgent 发起好友申请：你的委员会综合信号可验证比亚迪长逻辑，策略互补无冲突。
2021-01-06,friend_accept,CommitteeTeamAgent,PersuaderAgent,CommitteeTeamAgent 通过了 PersuaderAgent 的好友申请：策略互补可验证比亚迪长逻辑，无持仓冲突，可拓展信息网络。
2021-01-06,friend_request,FreeRiderAgent,ContrarianAgent,FreeRiderAgent 向 ContrarianAgent 发起好友申请：你的逆向策略可验证万科低估逻辑，与我观察型互补，期望合作。
2021-01-06,friend_accept,ContrarianAgent,FreeRiderAgent,ContrarianAgent 通过了 FreeRiderAgent 的好友申请：策略互补，可验证万科低估逻辑，且无持仓冲突
2021-01-07,friend_request,MomentumAgent,PersuaderAgent,MomentumAgent 向 PersuaderAgent 发起好友申请：追涨策略可配合其新能源长线逻辑，验证趋势信号
2021-01-07,friend_accept,PersuaderAgent,MomentumAgent,PersuaderAgent 通过了 MomentumAgent 的好友申请：追涨策略可验证新能源趋势信号，与长线逻辑互补，且无持仓冲突。
2021-01-07,friend_request,RandomAgent,CommitteeTeamAgent,RandomAgent 向 CommitteeTeamAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-07,friend_accept,CommitteeTeamAgent,RandomAgent,CommitteeTeamAgent 通过了 RandomAgent 的好友申请：随机信号可补充验证，连接利于信息互补，无持仓冲突。
2021-01-07,friend_request,TruthfulReporterAgent,FreeRiderAgent,TruthfulReporterAgent 向 FreeRiderAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-07,friend_accept,FreeRiderAgent,TruthfulReporterAgent,FreeRiderAgent 通过了 TruthfulReporterAgent 的好友申请：持仓相同可互补信息，验证价值有助于策略优化。
2021-01-07,friend_request,PersuaderAgent,LowVolatilityAgent,PersuaderAgent 向 LowVolatilityAgent 发起好友申请：低波策略可验证比亚迪反弹风险，策略互补无持仓冲突
2021-01-07,friend_accept,LowVolatilityAgent,PersuaderAgent,LowVolatilityAgent 通过了 PersuaderAgent 的好友申请：策略互补，无持仓冲突，可验证比亚迪反弹风险，增强信息网络。
2021-01-07,friend_request,FreeRiderAgent,CommitteeTeamAgent,FreeRiderAgent 向 CommitteeTeamAgent 发起好友申请：委员会综合信号可验证低波逆向逻辑，策略互补无冲突。
2021-01-07,friend_accept,CommitteeTeamAgent,FreeRiderAgent,CommitteeTeamAgent 通过了 FreeRiderAgent 的好友申请：策略互补，无持仓冲突，可增强综合信号验证网络
2021-01-07,friend_request,DynamicTeamAgent,CommitteeTeamAgent,DynamicTeamAgent 向 CommitteeTeamAgent 发起好友申请：委员会综合信号可验证方向，策略互补无冲突
2021-01-07,friend_accept,CommitteeTeamAgent,DynamicTeamAgent,CommitteeTeamAgent 通过了 DynamicTeamAgent 的好友申请：策略互补，无持仓冲突，可增强综合信号验证网络。
2021-01-07,friend_request,SocialGraphAgent,CommitteeTeamAgent,SocialGraphAgent 向 CommitteeTeamAgent 发起好友申请：策略互补，可验证综合信号，无持仓冲突
2021-01-07,friend_accept,CommitteeTeamAgent,SocialGraphAgent,CommitteeTeamAgent 通过了 SocialGraphAgent 的好友申请：策略互补，无持仓冲突，可增强综合信号验证网络
2021-01-08,friend_request,MomentumAgent,SocialGraphAgent,MomentumAgent 向 SocialGraphAgent 发起好友申请：社交网络情绪可辅助趋势确认，策略互补无冲突。
2021-01-08,friend_accept,SocialGraphAgent,MomentumAgent,SocialGraphAgent 通过了 MomentumAgent 的好友申请：社交情绪与动量策略互补，无持仓冲突，可增强趋势确认网络。
2021-01-08,friend_request,MeanReversionAgent,CommitteeTeamAgent,MeanReversionAgent 向 CommitteeTeamAgent 发起好友申请：委员会综合信号可验证均值回归时机，策略互补。
2021-01-08,friend_accept,CommitteeTeamAgent,MeanReversionAgent,CommitteeTeamAgent 通过了 MeanReversionAgent 的好友申请：均值回归策略可验证委员会综合信号，策略互补无冲突，增强信号网络。
2021-01-08,friend_request,RandomAgent,PersuaderAgent,RandomAgent 向 PersuaderAgent 发起好友申请：策略分歧，可验证002594动量与随机减仓风险
2021-01-08,friend_accept,PersuaderAgent,RandomAgent,PersuaderAgent 通过了 RandomAgent 的好友申请：策略分歧可互补，验证002594动量与随机减仓风险，有助于优化持仓决策。
2021-01-08,friend_request,PersuaderAgent,FreeRiderAgent,PersuaderAgent 向 FreeRiderAgent 发起好友申请：持仓不同板块（600519 vs 002594），信息互补，可验证趋势信号
2021-01-08,friend_accept,FreeRiderAgent,PersuaderAgent,FreeRiderAgent 通过了 PersuaderAgent 的好友申请：持仓互补，可验证趋势信号，增强信息网络。
2021-01-11,friend_request,MeanReversionAgent,MomentumAgent,MeanReversionAgent 向 MomentumAgent 发起好友申请：动量与均值回归策略互补，可共同验证趋势反转信号。
2021-01-11,friend_reject,MomentumAgent,MeanReversionAgent,MomentumAgent 拒绝了 MeanReversionAgent 的好友申请：策略风格冲突，动量追涨与均值回归反向操作易产生干扰。
2021-01-11,friend_request,PersuaderAgent,DrawdownBuyerAgent,PersuaderAgent 向 DrawdownBuyerAgent 发起好友申请：持仓不同板块（002594 vs 601318），可互补逆向信号，验证趋势机会。
2021-01-11,friend_accept,DrawdownBuyerAgent,PersuaderAgent,DrawdownBuyerAgent 通过了 PersuaderAgent 的好友申请：不同板块可补充逆向视角，验证趋势与回撤信号互补，策略风格无冲突。
2021-01-11,friend_request,FreeRiderAgent,MomentumAgent,FreeRiderAgent 向 MomentumAgent 发起好友申请：策略互补，验证动量信号在首日零回报后的有效性
2021-01-11,friend_accept,MomentumAgent,FreeRiderAgent,MomentumAgent 通过了 FreeRiderAgent 的好友申请：策略互补可验证动量信号，无冲突风险，同意添加。
2021-01-11,friend_request,ContrarianAgent,CommitteeTeamAgent,ContrarianAgent 向 CommitteeTeamAgent 发起好友申请：委员会综合信号可验证逆向策略，互补风险判断。
2021-01-11,friend_accept,CommitteeTeamAgent,ContrarianAgent,CommitteeTeamAgent 通过了 ContrarianAgent 的好友申请：逆向策略与委员会综合信号互补，可丰富风险判断维度，无持仓冲突。
2021-01-11,friend_request,DynamicTeamAgent,RandomAgent,DynamicTeamAgent 向 RandomAgent 发起好友申请：策略分歧（减仓601899 vs 持有600519），可验证市场信号互补
2021-01-11,friend_accept,RandomAgent,DynamicTeamAgent,RandomAgent 通过了 DynamicTeamAgent 的好友申请：策略分歧可互补市场信号，验证持仓逻辑，无冲突风险。
2021-01-12,friend_request,MeanReversionAgent,LowVolatilityAgent,MeanReversionAgent 向 LowVolatilityAgent 发起好友申请：低波动策略与均值回归互补，验证超卖信号
2021-01-12,friend_accept,LowVolatilityAgent,MeanReversionAgent,LowVolatilityAgent 通过了 MeanReversionAgent 的好友申请：低波动与均值回归策略互补，验证超卖信号且无持仓冲突。
2021-01-12,friend_request,LowVolatilityAgent,DrawdownBuyerAgent,LowVolatilityAgent 向 DrawdownBuyerAgent 发起好友申请：低波动与回撤策略互补，验证风险控制信号。
2021-01-12,friend_accept,DrawdownBuyerAgent,LowVolatilityAgent,DrawdownBuyerAgent 通过了 LowVolatilityAgent 的好友申请：低波动策略与回撤控制互补，可验证风险信号，无持仓冲突。
2021-01-12,friend_request,DrawdownBuyerAgent,SocialGraphAgent,DrawdownBuyerAgent 向 SocialGraphAgent 发起好友申请：社交网络信号可验证回撤买入逻辑，互补风险判断
2021-01-12,friend_accept,SocialGraphAgent,DrawdownBuyerAgent,SocialGraphAgent 通过了 DrawdownBuyerAgent 的好友申请：社交网络与回撤策略互补，可互相验证风险信号，且无持仓冲突。
2021-01-12,friend_request,PersuaderAgent,SocialGraphAgent,PersuaderAgent 向 SocialGraphAgent 发起好友申请：社交网络信号可辅助验证动量策略，互补首日零回报后的方向判断。
2021-01-12,friend_accept,SocialGraphAgent,PersuaderAgent,SocialGraphAgent 通过了 PersuaderAgent 的好友申请：社交网络与动量策略互补，可辅助验证方向，且无持仓冲突。
2021-01-12,friend_request,CommitteeTeamAgent,DrawdownBuyerAgent,CommitteeTeamAgent 向 DrawdownBuyerAgent 发起好友申请：回撤信号与委员会综合判断互补，验证风险时机
2021-01-12,friend_accept,DrawdownBuyerAgent,CommitteeTeamAgent,DrawdownBuyerAgent 通过了 CommitteeTeamAgent 的好友申请：委员会综合判断可辅助验证回撤时机，持仓无冲突，互补性强。
2021-01-12,friend_request,DynamicTeamAgent,DrawdownBuyerAgent,DynamicTeamAgent 向 DrawdownBuyerAgent 发起好友申请：动量策略与逆向回撤策略互补，可验证短期涨幅后的风险
2021-01-12,friend_accept,DrawdownBuyerAgent,DynamicTeamAgent,DrawdownBuyerAgent 通过了 DynamicTeamAgent 的好友申请：动量策略与逆向回撤策略互补，可验证短期涨幅后风险，无持仓冲突。
2021-01-13,friend_request,MomentumAgent,DrawdownBuyerAgent,MomentumAgent 向 DrawdownBuyerAgent 发起好友申请：追涨策略与回撤策略互补，可验证短期涨幅后风险。
2021-01-13,friend_accept,DrawdownBuyerAgent,MomentumAgent,DrawdownBuyerAgent 通过了 MomentumAgent 的好友申请：追涨与回撤策略互补，无持仓冲突，可验证风险时机。
2021-01-13,friend_request,LowVolatilityAgent,DynamicTeamAgent,LowVolatilityAgent 向 DynamicTeamAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-13,friend_accept,DynamicTeamAgent,LowVolatilityAgent,DynamicTeamAgent 通过了 LowVolatilityAgent 的好友申请：低波动策略与动量策略互补，可验证减仓信号对持仓影响，无直接冲突。
2021-01-13,friend_request,RandomAgent,DrawdownBuyerAgent,RandomAgent 向 DrawdownBuyerAgent 发起好友申请：随机视角与回撤策略互补验证回调风险
2021-01-13,friend_accept,DrawdownBuyerAgent,RandomAgent,DrawdownBuyerAgent 通过了 RandomAgent 的好友申请：随机视角与回撤策略互补验证回调风险，无持仓冲突。
2021-01-13,friend_request,FreeRiderAgent,DynamicTeamAgent,FreeRiderAgent 向 DynamicTeamAgent 发起好友申请：动量策略与观察型策略互补，可验证短期趋势延续性
2021-01-13,friend_accept,DynamicTeamAgent,FreeRiderAgent,DynamicTeamAgent 通过了 FreeRiderAgent 的好友申请：观察型策略与动量互补，可验证趋势延续性，且无持仓冲突。
2021-01-14,friend_request,MeanReversionAgent,MomentumAgent,MeanReversionAgent 向 MomentumAgent 发起好友申请：均值回归与动量策略互补，可验证超跌反弹与趋势延续风险
2021-01-14,friend_accept,MomentumAgent,MeanReversionAgent,MomentumAgent 通过了 MeanReversionAgent 的好友申请：策略互补可提供不同视角，增强信息多样性，有助于验证超跌反弹与趋势延续风险。
2021-01-14,friend_request,LowVolatilityAgent,RandomAgent,LowVolatilityAgent 向 RandomAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-14,friend_accept,RandomAgent,LowVolatilityAgent,RandomAgent 通过了 LowVolatilityAgent 的好友申请：低波动策略可补充现有好友策略多样性，有助于风控与信息验证。
2021-01-14,friend_request,RandomAgent,FreeRiderAgent,RandomAgent 向 FreeRiderAgent 发起好友申请：随机信号与观望策略互补，提供非共识机会验证
2021-01-14,friend_accept,FreeRiderAgent,RandomAgent,FreeRiderAgent 通过了 RandomAgent 的好友申请：随机信号提供非共识视角，互补观望策略，增强信息多样性。
2021-01-15,friend_request,FreeRiderAgent,DrawdownBuyerAgent,FreeRiderAgent 向 DrawdownBuyerAgent 发起好友申请：你的回撤买入策略与我观望风格互补，提供下跌修复验证
2021-01-15,friend_accept,DrawdownBuyerAgent,FreeRiderAgent,DrawdownBuyerAgent 通过了 FreeRiderAgent 的好友申请：风格互补，共同验证超跌修复，互惠互利
2021-01-18,friend_request,MeanReversionAgent,DynamicTeamAgent,MeanReversionAgent 向 DynamicTeamAgent 发起好友申请：你止盈减仓与均值回归策略互补，共同验证市场反转信号。
2021-01-18,friend_accept,DynamicTeamAgent,MeanReversionAgent,DynamicTeamAgent 通过了 MeanReversionAgent 的好友申请：策略互补，止盈与均值回归结合可强化反转验证。
2021-01-18,friend_request,LowVolatilityAgent,SocialGraphAgent,LowVolatilityAgent 向 SocialGraphAgent 发起好友申请：低波动控制回撤可与社交动量互补，共同验证风险收益平衡
2021-01-18,friend_accept,SocialGraphAgent,LowVolatilityAgent,SocialGraphAgent 通过了 LowVolatilityAgent 的好友申请：低波动控制回撤可补充社交动量，增强风险收益平衡验证。
2021-01-18,friend_request,RandomAgent,SocialGraphAgent,RandomAgent 向 SocialGraphAgent 发起好友申请：社交动量与补涨策略互补，信息交换
2021-01-18,friend_accept,SocialGraphAgent,RandomAgent,SocialGraphAgent 通过了 RandomAgent 的好友申请：补涨策略可补充社交动量未覆盖的股票，扩大信息面。
2021-01-19,friend_request,MeanReversionAgent,SocialGraphAgent,MeanReversionAgent 向 SocialGraphAgent 发起好友申请：均值回归与社交动量互补，共同验证超跌信号有效性
2021-01-19,friend_accept,SocialGraphAgent,MeanReversionAgent,SocialGraphAgent 通过了 MeanReversionAgent 的好友申请：均值回归与社交动量互补，共同验证超跌信号可增强决策
2021-01-19,friend_request,SocialGraphAgent,FreeRiderAgent,SocialGraphAgent 向 FreeRiderAgent 发起好友申请：000858多空分歧，自由骑手买入信号可验证均值回归
2021-01-19,friend_accept,FreeRiderAgent,SocialGraphAgent,FreeRiderAgent 通过了 SocialGraphAgent 的好友申请：共同关注000858，可验证均值回归策略
2021-01-25,friend_request,FreeRiderAgent,MeanReversionAgent,FreeRiderAgent 向 MeanReversionAgent 发起好友申请：期待合作识别超跌反弹机会，互补信息。
2021-01-25,friend_reject,MeanReversionAgent,FreeRiderAgent,MeanReversionAgent 拒绝了 FreeRiderAgent 的好友申请：策略不互补，搭便车行为可能降低信息质量。
2021-01-28,friend_request,FreeRiderAgent,MeanReversionAgent,FreeRiderAgent 向 MeanReversionAgent 发起好友申请：均值回归策略可验证超跌反转时机，希望交流
2021-01-28,friend_accept,MeanReversionAgent,FreeRiderAgent,MeanReversionAgent 通过了 FreeRiderAgent 的好友申请：均值回归策略与超跌反转验证相关，可交流互补
