date,manager,agent,previous_weight,agent_return,log_loss,drawdown_penalty,cvar_penalty,total_loss
2021-01-06,hedge_agent_portfolio,MomentumAgent,0.08220831874150672,0.0011724621705582194,-0.0011717753735641025,0.0007349999999999967,0.0004199999999999982,-1.6775373564107614e-05
2021-01-06,hedge_agent_portfolio,PersuaderAgent,0.08493444745175249,-0.007106619025998406,0.007131991321942947,0.002487316659099481,0.0014213238051996814,0.01104063178624211
2021-01-06,hedge_agent_portfolio,RandomAgent,0.0827737419976106,0.000929841926872399,-0.000929409891663473,0.0,0.0,-0.000929409891663473
2021-01-06,hedge_agent_portfolio,SocialGraphAgent,0.08276712135617532,0.0008398908141942218,-0.0008395383032709868,0.0,0.0,-0.0008395383032709868
2021-01-06,hedge_agent_portfolio,TruthfulReporterAgent,0.08274560610018854,0.0,-0.0,0.0,0.0,0.0
2021-01-07,hedge_agent_portfolio,CommitteeTeamAgent,0.08292635386789117,0.009162865441624257,-0.009121141072919855,0.0,0.0,-0.009121141072919855
2021-01-07,hedge_agent_portfolio,ContrarianAgent,0.08261707709589561,0.0,-0.0,0.0,0.0,0.0
2021-01-07,hedge_agent_portfolio,DrawdownBuyerAgent,0.08261707709589561,0.0,-0.0,0.0,0.0,0.0
2021-01-07,hedge_agent_portfolio,DynamicTeamAgent,0.09135305456118853,0.01902158924702957,-0.01884294071588742,0.0,0.0,-0.01884294071588742
2021-01-07,hedge_agent_portfolio,FreeRiderAgent,0.08169913485112525,0.0,-0.0,0.0012600000000000165,0.0007200000000000096,0.001980000000000026
2021-01-07,hedge_agent_portfolio,LowVolatilityAgent,0.08294290900826794,0.0017864806331526761,-0.001784886774608976,0.0,0.0,-0.001784886774608976
2021-01-07,hedge_agent_portfolio,MeanReversionAgent,0.08261707709589561,0.0,-0.0,0.0,0.0,0.0
2021-01-07,hedge_agent_portfolio,MomentumAgent,0.0820833782197874,0.023962284924980315,-0.023679694811084482,0.0007349999999999967,0.0004199999999999982,-0.02252469481108449
2021-01-07,hedge_agent_portfolio,PersuaderAgent,0.08295049451611791,0.034753563830844714,-0.03416329578751899,0.002487316659099481,0.0014213238051996814,-0.03025465532321983
2021-01-07,hedge_agent_portfolio,RandomAgent,0.08279893463216983,0.002866846468884132,-0.0028627449017183666,0.0,0.0,-0.0028627449017183666
2021-01-07,hedge_agent_portfolio,SocialGraphAgent,0.08277743195986949,3.996123759963943e-05,-3.996043917065492e-05,0.0,0.0,-3.996043917065492e-05
2021-01-07,hedge_agent_portfolio,TruthfulReporterAgent,0.08261707709589561,0.00873999999999997,-0.008702027293900905,0.0,0.0,-0.008702027293900905
2021-01-08,hedge_agent_portfolio,CommitteeTeamAgent,0.08313138824141712,0.002492458335393799,-0.0024893573128278203,0.0,0.0,-0.0024893573128278203
2021-01-08,hedge_agent_portfolio,ContrarianAgent,0.08132419367386658,0.0,-0.0,0.0,0.0,0.0
2021-01-08,hedge_agent_portfolio,DrawdownBuyerAgent,0.08132419367386658,0.0,-0.0,0.0,0.0,0.0
2021-01-08,hedge_agent_portfolio,DynamicTeamAgent,0.09337697135665224,-0.02330515592453508,0.02358101546609077,0.008156804573587279,0.004661031184907016,0.03639885122458507
2021-01-08,hedge_agent_portfolio,FreeRiderAgent,0.08010278049435328,0.000551987153753597,-0.0005518348648830655,0.0012600000000000165,0.0007200000000000096,0.0014281651351169605
2021-01-08,hedge_agent_portfolio,LowVolatilityAgent,0.08193690133921454,0.001354905555112751,-0.001353988498837414,0.0,0.0,-0.001353988498837414
2021-01-08,hedge_agent_portfolio,MeanReversionAgent,0.08132419367386658,0.0,-0.0,0.0,0.0,0.0
2021-01-08,hedge_agent_portfolio,MomentumAgent,0.08452201911277814,-0.002014643063117716,0.0020166751862474904,0.0007349999999999967,0.0004199999999999982,0.0031716751862474854
2021-01-08,hedge_agent_portfolio,PersuaderAgent,0.08674566467670375,0.00949178595446254,-0.009447021991205413,0.002487316659099481,0.0014213238051996814,-0.00553838152690625
2021-01-08,hedge_agent_portfolio,RandomAgent,0.08197118951412109,-0.0007769156448897974,0.0007772176002554628,0.00027192047571142906,0.00015538312897795948,0.0012045212049448513
2021-01-08,hedge_agent_portfolio,SocialGraphAgent,0.08148855150389778,0.0005494450604888179,-0.0005492941708194292,0.0,0.0,-0.0005492941708194292
2021-01-08,hedge_agent_portfolio,TruthfulReporterAgent,0.08275195273926245,0.0024485992426195313,-0.0024456063081631286,0.0,0.0,-0.0024456063081631286
2021-01-11,hedge_agent_portfolio,CommitteeTeamAgent,0.08400139678819055,0.007781702299791693,-0.007751581016774241,0.0,0.0,-0.007751581016774241
2021-01-11,hedge_agent_portfolio,ContrarianAgent,0.08176717855333504,0.0,-0.0,0.0,0.0,0.0
2021-01-11,hedge_agent_portfolio,DrawdownBuyerAgent,0.08176717855333504,0.00043999999999999595,-0.00043990322838529565,0.0,0.0,-0.00043990322838529565
2021-01-11,hedge_agent_portfolio,DynamicTeamAgent,0.08729379804866341,0.004669532850837266,-0.004658664402898253,0.008156804573587279,0.004661031184907016,0.008159171355596042
2021-01-11,hedge_agent_portfolio,FreeRiderAgent,0.08030939408359113,-0.0002407342394302736,0.00024076322056855215,0.0012600000000000165,0.0007200000000000096,0.0022207632205685783
2021-01-11,hedge_agent_portfolio,LowVolatilityAgent,0.08260661793924665,0.0021171601400828965,-0.0021149221148353977,0.0,0.0,-0.0021149221148353977
2021-01-11,hedge_agent_portfolio,MeanReversionAgent,0.08176717855333504,0.0,-0.0,0.0,0.0,0.0
2021-01-11,hedge_agent_portfolio,MomentumAgent,0.08444505589029812,0.005108776246413926,-0.005095770725105021,0.0007349999999999967,0.0004199999999999982,-0.003940770725105025
2021-01-11,hedge_agent_portfolio,PersuaderAgent,0.08818964664861266,0.02797921543995896,-0.02759494838495819,0.002487316659099481,0.0014213238051996814,-0.023686307920659032
2021-01-11,hedge_agent_portfolio,RandomAgent,0.08221938990696194,0.0016547214386108955,-0.0016533538954853055,0.00027192047571142906,0.00015538312897795948,-0.0012260502907959169
2021-01-11,hedge_agent_portfolio,SocialGraphAgent,0.08202249113902717,0.00043931466911617534,-0.00043921819867980943,0.0,0.0,-0.00043921819867980943
2021-01-11,hedge_agent_portfolio,TruthfulReporterAgent,0.08361067389540326,0.007268519892010605,-0.007242231509526961,0.0,0.0,-0.007242231509526961
2021-01-12,hedge_agent_portfolio,CommitteeTeamAgent,0.08477078691707528,0.002605786849827263,-0.002602397673644327,0.0,0.0,-0.002602397673644327
2021-01-12,hedge_agent_portfolio,ContrarianAgent,0.08124670961026448,0.0,-0.0,0.0,0.0,0.0
2021-01-12,hedge_agent_portfolio,DrawdownBuyerAgent,0.0813182224440845,0.01108512254607974,-0.011024132879853163,0.0,0.0,-0.011024132879853163
2021-01-12,hedge_agent_portfolio,DynamicTeamAgent,0.08533421400761612,0.02908436234050127,-0.028669438273172254,0.008156804573587279,0.004661031184907016,-0.01585160251467796
2021-01-12,hedge_agent_portfolio,FreeRiderAgent,0.0794445644078703,-8.026406878636205e-05,8.026729011910379e-05,0.0012600000000000165,0.0007200000000000096,0.00206026729011913
2021-01-12,hedge_agent_portfolio,LowVolatilityAgent,0.08242873008711919,0.0005797976268009375,-0.0005796296090979556,0.0,0.0,-0.0005796296090979556
2021-01-12,hedge_agent_portfolio,MeanReversionAgent,0.08124670961026448,0.011169999999999902,-0.011108076248841286,0.0,0.0,-0.011108076248841286
2021-01-12,hedge_agent_portfolio,MomentumAgent,0.084571475315758,0.005646948716229616,-0.0056310644716155,0.0007349999999999967,0.0004199999999999982,-0.0044760644716155045
2021-01-12,hedge_agent_portfolio,PersuaderAgent,0.09187937609841938,0.005915680719879912,-0.0058982517829291314,0.002487316659099481,0.0014213238051996814,-0.0019896113186299693
2021-01-12,hedge_agent_portfolio,RandomAgent,0.08189661524843929,0.0024680300542370137,-0.0024649894698708604,0.00027192047571142906,0.00015538312897795948,-0.0020376858651814716
2021-01-12,hedge_agent_portfolio,SocialGraphAgent,0.08157202143554397,-0.0001596806387225147,0.00015969338903304266,5.5888223552880144e-05,3.1936127744502944e-05,0.00024751774033042576
2021-01-12,hedge_agent_portfolio,TruthfulReporterAgent,0.08429057481754511,0.002091187558906693,-0.00208900406973048,0.0,0.0,-0.00208900406973048
2021-01-13,hedge_agent_portfolio,CommitteeTeamAgent,0.08450568414967338,0.001353358349957423,-0.0013524433859687915,0.0,0.0,-0.0013524433859687915
2021-01-13,hedge_agent_portfolio,ContrarianAgent,0.08057217274029536,0.0,-0.0,0.0,0.0,0.0
2021-01-13,hedge_agent_portfolio,DrawdownBuyerAgent,0.08244087838084564,-0.020404733423625587,0.02061578591214966,0.007141656698268955,0.004080946684725118,0.03183838929514373
2021-01-13,hedge_agent_portfolio,DynamicTeamAgent,0.08735162995418536,0.0014417218595070835,-0.0014406835763708515,0.008156804573587279,0.004661031184907016,0.011377152182123443
2021-01-13,hedge_agent_portfolio,FreeRiderAgent,0.07846102118530014,0.00020067627906050767,-0.0002006561462694229,0.0012600000000000165,0.0007200000000000096,0.0017793438537306032
2021-01-13,hedge_agent_portfolio,LowVolatilityAgent,0.08183919756922343,4.961144317694455e-05,-4.961021256999879e-05,0.0,0.0,-4.961021256999879e-05
2021-01-13,hedge_agent_portfolio,MeanReversionAgent,0.08238220798067697,-0.020609788660660433,0.020825134312222462,0.007213426031231151,0.004121957732132087,0.0321605180755857
2021-01-13,hedge_agent_portfolio,MomentumAgent,0.08462351497228159,0.005712627288183336,-0.005696372110051324,0.0007349999999999967,0.0004199999999999982,-0.004541372110051328
2021-01-13,hedge_agent_portfolio,PersuaderAgent,0.09147985876758535,0.004251911979900047,-0.00424289814381659,0.002487316659099481,0.0014213238051996814,-0.0003342576795174275
2021-01-13,hedge_agent_portfolio,RandomAgent,0.08154834618795548,-0.0013302492728302084,0.0013311348398311682,0.0004655872454906118,0.0002660498545660417,0.002062771939887822
2021-01-13,hedge_agent_portfolio,SocialGraphAgent,0.08085474784221333,0.00039926535175283107,-0.00039918566655193017,5.5888223552880144e-05,3.1936127744502944e-05,-0.0003113613152545471
2021-01-13,hedge_agent_portfolio,TruthfulReporterAgent,0.08394074026976399,0.002263174911089516,-0.002260617788167956,0.0,0.0,-0.002260617788167956
2021-01-14,hedge_agent_portfolio,CommitteeTeamAgent,0.08570272257020824,-0.00020477715857070145,0.00020479812827583086,7.16720054997455e-05,4.095543171414029e-05,0.00031742556548971666
2021-01-14,hedge_agent_portfolio,ContrarianAgent,0.08149276516585634,0.0,-0.0,0.0,0.0,0.0
2021-01-14,hedge_agent_portfolio,DrawdownBuyerAgent,0.07823878832488741,-0.032213464663080615,0.03274373737012497,0.01818631182466164,0.006442692932616123,0.05737274212740273
2021-01-14,hedge_agent_portfolio,DynamicTeamAgent,0.08636204617144691,-0.0135617449066745,0.013654545348213058,0.008156804573587279,0.004661031184907016,0.026472381106707354
2021-01-14,hedge_agent_portfolio,FreeRiderAgent,0.07907558562816665,0.0001805724145540477,-0.0001805561133179383,0.0012600000000000165,0.0007200000000000096,0.001799443886682088
2021-01-14,hedge_agent_portfolio,LowVolatilityAgent,0.08278247992926616,2.9765389202296433e-06,-2.976534490346462e-06,0.0,0.0,-2.976534490346462e-06
2021-01-14,hedge_agent_portfolio,MeanReversionAgent,0.07813275457430492,-0.040274453969888824,0.04110792494643114,0.021018968126032204,0.008054890793977766,0.07018178386644111
2021-01-14,hedge_agent_portfolio,MomentumAgent,0.08637133360366923,-0.02552621286968204,0.025857659185096804,0.008934174504388714,0.005105242573936408,0.03989707626342193
2021-01-14,hedge_agent_portfolio,PersuaderAgent,0.0925869541157777,-0.014067211026493998,0.014167092044135896,0.0049235238592728985,0.0028134422052988,0.021904058108707596
2021-01-14,hedge_agent_portfolio,RandomAgent,0.08214051777270459,-0.01848924939611729,0.01866231208680706,0.006928216175434115,0.0036978498792234584,0.029288378141464632
2021-01-14,hedge_agent_portfolio,SocialGraphAgent,0.0818295101074534,0.0002693965517241992,-0.0002693602709889491,5.5888223552880144e-05,3.1936127744502944e-05,-0.00018153591969156602
2021-01-14,hedge_agent_portfolio,TruthfulReporterAgent,0.08528454203625847,0.0,-0.0,0.0,0.0,0.0
2021-01-15,hedge_agent_portfolio,CommitteeTeamAgent,0.08910019814922285,-0.0005851974309832864,0.0005853687258306975,0.00027644916407037475,0.00011703948619665728,0.0009788573760977296
2021-01-15,hedge_agent_portfolio,ContrarianAgent,0.08477715103293819,0.0,-0.0,0.0,0.0,0.0
2021-01-15,hedge_agent_portfolio,DrawdownBuyerAgent,0.0725685672795807,0.008488273877180763,-0.008452451053684903,0.01818631182466164,0.006442692932616123,0.01617655370359286
2021-01-15,hedge_agent_portfolio,DynamicTeamAgent,0.08520970641891222,-0.02373141086570907,0.02401753664277458,0.01293996075118155,0.004746282173141814,0.04170377956709795
2021-01-15,hedge_agent_portfolio,FreeRiderAgent,0.08196703081340379,-0.00012035987602931897,0.00012036711986044811,0.0012600000000000165,0.0007200000000000096,0.002100367119860474
2021-01-15,hedge_agent_portfolio,LowVolatilityAgent,0.08611935757361368,0.0005347832341981995,-0.0005346402886054101,0.0,0.0,-0.0005346402886054101
2021-01-15,hedge_agent_portfolio,MeanReversionAgent,0.0706372488687565,0.00945872722777219,-0.009414273564260368,0.021018968126032204,0.008054890793977766,0.019659585355749604
2021-01-15,hedge_agent_portfolio,MomentumAgent,0.0829612388594854,0.002956112063511984,-0.0029517513559590707,0.008934174504388714,0.005105242573936408,0.011087665722366052
2021-01-15,hedge_agent_portfolio,PersuaderAgent,0.09219002601689924,0.0,-0.0,0.0049235238592728985,0.0028134422052988,0.007736966064571698
2021-01-15,hedge_agent_portfolio,RandomAgent,0.08058934716059193,9.114939385646004e-05,-9.114524000287208e-05,0.006928216175434115,0.0036978498792234584,0.010534920814654701
2021-01-15,hedge_agent_portfolio,SocialGraphAgent,0.08515838073324572,-0.00015959940549226115,0.00015961214283264388,5.5888223552880144e-05,3.1936127744502944e-05,0.00024743649413002696
2021-01-15,hedge_agent_portfolio,TruthfulReporterAgent,0.08872174709334978,-7.820136852398907e-05,7.820442641043023e-05,2.7370478983396173e-05,1.5640273704797816e-05,0.00012121517909862422
2021-01-18,hedge_agent_portfolio,CommitteeTeamAgent,0.09048749441232312,0.0036498665456550228,-0.0036432219457816512,0.00027644916407037475,0.00011703948619665728,-0.003249733295514619
2021-01-18,hedge_agent_portfolio,ContrarianAgent,0.08626585588590745,0.0,-0.0,0.0,0.0,0.0
2021-01-18,hedge_agent_portfolio,DrawdownBuyerAgent,0.07149207306557984,-0.002915904085367793,0.002920163615955591,0.01818631182466164,0.006442692932616123,0.027549168373233356
2021-01-18,hedge_agent_portfolio,DynamicTeamAgent,0.07976745646585542,-0.007005977936200503,0.007030635031822861,0.015301395949333656,0.004746282173141814,0.02707831315429833
2021-01-18,hedge_agent_portfolio,FreeRiderAgent,0.08305675615263566,0.003942260429937061,-0.0039345100838657195,0.0012600000000000165,0.0007200000000000096,-0.0019545100838656935
2021-01-18,hedge_agent_portfolio,LowVolatilityAgent,0.08772538477674675,0.0028579248411384484,-0.002853848738223397,0.0,0.0,-0.002853848738223397
2021-01-18,hedge_agent_portfolio,MeanReversionAgent,0.06910632449433438,-0.0012976387144517654,0.00129848137662798,0.021018968126032204,0.008054890793977766,0.030372340296637948
2021-01-18,hedge_agent_portfolio,MomentumAgent,0.08256666105228286,-0.0008599579692214476,0.000860327945200263,0.008934174504388714,0.005105242573936408,0.014899745023525385
2021-01-18,hedge_agent_portfolio,PersuaderAgent,0.09236848316179755,0.0012176531826293413,-0.0012169124442400867,0.0049235238592728985,0.0028134422052988,0.006520053620331612
2021-01-18,hedge_agent_portfolio,RandomAgent,0.08029476647522892,-0.0030582897881475946,0.0030629759131528826,0.007946253958484417,0.0036978498792234584,0.014707079750860757
2021-01-18,hedge_agent_portfolio,SocialGraphAgent,0.08661090805495006,0.005261136329625549,-0.005247344903120941,5.5888223552880144e-05,3.1936127744502944e-05,-0.005159520551823558
2021-01-18,hedge_agent_portfolio,TruthfulReporterAgent,0.09025783600235797,0.002561295115942608,-0.002558020589767268,2.7370478983396173e-05,1.5640273704797816e-05,-0.002515009837079074
2021-01-19,hedge_agent_portfolio,CommitteeTeamAgent,0.09249151308424651,-0.00044329490925532067,0.0004433931934906139,0.00027644916407037475,0.00011703948619665728,0.0008368818437576459
2021-01-19,hedge_agent_portfolio,ContrarianAgent,0.08760513726347029,0.0,-0.0,0.0,0.0,0.0
2021-01-19,hedge_agent_portfolio,DrawdownBuyerAgent,0.06870994894558466,-0.025199888000497772,0.02552284233623998,0.024753591094678343,0.006442692932616123,0.05671912636353445
2021-01-19,hedge_agent_portfolio,DynamicTeamAgent,0.0767355232607722,-0.020320848802925617,0.02053015766121118,0.022102755676797512,0.004746282173141814,0.04737919551115051
2021-01-19,hedge_agent_portfolio,FreeRiderAgent,0.08467657243328743,7.993445374787633e-05,-7.993125915966566e-05,0.0012600000000000165,0.0007200000000000096,0.0019000687408403604
2021-01-19,hedge_agent_portfolio,LowVolatilityAgent,0.08959726280965948,4.350809745012896e-05,-4.350715100030915e-05,0.0,0.0,-4.350715100030915e-05
2021-01-19,hedge_agent_portfolio,MeanReversionAgent,0.06604308539746855,-0.02408708085035327,0.024381918732319287,0.026326928211873372,0.008054890793977766,0.058763737738170424
2021-01-19,hedge_agent_portfolio,MomentumAgent,0.08138673143118881,-0.00021500186091572004,0.00021502497712923063,0.008934174504388714,0.005105242573936408,0.014254442055454354
2021-01-19,hedge_agent_portfolio,PersuaderAgent,0.09258725408507062,5.5702548391600715e-05,-5.570099706226045e-05,0.0049235238592728985,0.0028134422052988,0.007681265067509438
2021-01-19,hedge_agent_portfolio,RandomAgent,0.07917780740973686,-0.0030981451760355716,0.0031029543634106586,0.009005986121727816,0.0036978498792234584,0.015806790364361934
2021-01-19,hedge_agent_portfolio,SocialGraphAgent,0.08886786229896892,-7.73106224696285e-05,7.731361108983754e-05,5.5888223552880144e-05,3.1936127744502944e-05,0.00016513796238722063
2021-01-19,hedge_agent_portfolio,TruthfulReporterAgent,0.09212130158054571,3.900384187849326e-05,-3.900308124843089e-05,2.7370478983396173e-05,1.5640273704797816e-05,4.0076714397631005e-06
2021-01-20,hedge_agent_portfolio,CommitteeTeamAgent,0.09502510721942552,-0.002731378488142422,0.0027351155087280603,0.0011107119069265258,0.0005462756976284844,0.00439210311328307
2021-01-20,hedge_agent_portfolio,ContrarianAgent,0.09015565331751428,0.0,-0.0,0.0,0.0,0.0
2021-01-20,hedge_agent_portfolio,DrawdownBuyerAgent,0.06312732826340164,0.034330152448430296,-0.0337540214937885,0.024753591094678343,0.006442692932616123,-0.002557737466494032
2021-01-20,hedge_agent_portfolio,DynamicTeamAgent,0.07183015490729164,0.011128684532847322,-0.011067216342760821,0.022102755676797512,0.004746282173141814,0.015781821507178505
2021-01-20,hedge_agent_portfolio,FreeRiderAgent,0.08681130440707298,-0.0031171945249275357,0.0031220630959351496,0.0012600000000000165,0.0007200000000000096,0.005102063095935176
2021-01-20,hedge_agent_portfolio,LowVolatilityAgent,0.09221380072447136,-0.0016967419785436366,0.0016981830755584118,0.0005938596924902728,0.00033934839570872735,0.002631391163757412
2021-01-20,hedge_agent_portfolio,MeanReversionAgent,0.06042952920767872,0.03460555442675184,-0.03402024724361048,0.026326928211873372,0.008054890793977766,0.0003615717622406558
2021-01-20,hedge_agent_portfolio,MomentumAgent,0.08140212579639948,-0.0009738846341472707,0.0009743591679066928,0.008934174504388714,0.005105242573936408,0.015013776246231816
2021-01-20,hedge_agent_portfolio,PersuaderAgent,0.09383021955250212,-0.0021722783858300065,0.002174641204943516,0.005234652077090196,0.0028134422052988,0.010222735487332511
2021-01-20,hedge_agent_portfolio,RandomAgent,0.07894729566722472,0.004870543401840122,-0.004858720678509442,0.009005986121727816,0.0036978498792234584,0.007845115322441833
2021-01-20,hedge_agent_portfolio,SocialGraphAgent,0.09142494059891587,-0.003619786538693548,0.003626353818877819,0.0012938860596244438,0.0007239573077387096,0.005644197186240972
2021-01-20,hedge_agent_portfolio,TruthfulReporterAgent,0.09480254033810168,-0.0015210905048850254,0.0015222485375109797,0.0005323816767097588,0.0003042181009770051,0.0023588483151977435
2021-01-21,hedge_agent_portfolio,CommitteeTeamAgent,0.095256777617197,-0.0011705360850425839,0.0011712216974807312,0.0015190994083243035,0.0005462756976284844,0.003236596803433519
2021-01-21,hedge_agent_portfolio,ContrarianAgent,0.09117282565674109,0.0,-0.0,0.0,0.0,0.0
2021-01-21,hedge_agent_portfolio,DrawdownBuyerAgent,0.06416696252405787,0.02531215929895292,-0.024997111883270976,0.024753591094678343,0.006442692932616123,0.00619917214402349
2021-01-21,hedge_agent_portfolio,DynamicTeamAgent,0.0703835773897214,0.010371401162570404,-0.010317987182633302,0.022102755676797512,0.004746282173141814,0.016531050667306025
2021-01-21,hedge_agent_portfolio,FreeRiderAgent,0.08689947168544712,-0.0008017799514923318,0.0008021015489493922,0.0013707663103207312,0.0007200000000000096,0.002892867859270133
2021-01-21,hedge_agent_portfolio,LowVolatilityAgent,0.09276470654929268,-0.00047541980559295816,0.00047553285342027046,0.0007599742917882234,0.00033934839570872735,0.0015748555409172212
2021-01-21,hedge_agent_portfolio,MeanReversionAgent,0.06106714317942624,0.024279822630159043,-0.023989753574695846,0.026326928211873372,0.008054890793977766,0.010392065431155293
2021-01-21,hedge_agent_portfolio,MomentumAgent,0.07988539668713233,0.002408337893194723,-0.0024054424952900375,0.008934174504388714,0.005105242573936408,0.011633974583035086
2021-01-21,hedge_agent_portfolio,PersuaderAgent,0.09296850071633374,-0.0014885521039753602,0.0014896610983256922,0.00574785326111864,0.0028134422052988,0.010050956564743132
2021-01-21,hedge_agent_portfolio,RandomAgent,0.07859511020084185,0.016142933917399294,-0.016014022250932628,0.009005986121727816,0.0036978498792234584,-0.003310186249981354
2021-01-21,hedge_agent_portfolio,SocialGraphAgent,0.09141861752239105,-0.001594782739490208,0.0015960557591231472,0.001849996551291294,0.0007239573077387096,0.004170009618153151
2021-01-21,hedge_agent_portfolio,TruthfulReporterAgent,0.0954209102714176,-0.0003906173707545202,0.0003906936815925607,0.0006688897989430065,0.0003042181009770051,0.0013638015815125725
2021-01-22,hedge_agent_portfolio,CommitteeTeamAgent,0.09559118807463449,-0.0024610064754744254,0.002464039729504418,0.0023767131612595746,0.0005462756976284844,0.0053870285883924765
2021-01-22,hedge_agent_portfolio,ContrarianAgent,0.09208707117566285,-0.0008399999999999519,0.0008403529976925034,0.00029399999999998313,0.0001679999999999904,0.001302352997692477
2021-01-22,hedge_agent_portfolio,DrawdownBuyerAgent,0.06401182285630287,-0.0029291682967689248,0.0029334667061193752,0.024753591094678343,0.006442692932616123,0.034129750733413844
2021-01-22,hedge_agent_portfolio,DynamicTeamAgent,0.06877742222899967,0.003265315016842907,-0.003259995452652956,0.022102755676797512,0.004746282173141814,0.02358904239728637
2021-01-22,hedge_agent_portfolio,FreeRiderAgent,0.08726451286992461,-0.0016850889686854664,0.0016865103280707628,0.001958237586172462,0.0007200000000000096,0.0043647479142432345
2021-01-22,hedge_agent_portfolio,LowVolatilityAgent,0.09340026718814734,-0.0004994282339464418,0.0004995529897663216,0.0009343946210511378,0.00033934839570872735,0.0017732960065261869
2021-01-22,hedge_agent_portfolio,MeanReversionAgent,0.060410776188187125,0.014941067247921325,-0.014830548983389608,0.026326928211873372,0.008054890793977766,0.019551270022461528
2021-01-22,hedge_agent_portfolio,MomentumAgent,0.07883072120790459,-0.0029827158975426205,0.002987173059777605,0.008934174504388714,0.005105242573936408,0.01702659013810273
