date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-15,FreeRiderAgent,600036,BUY,100,51.14,5114.0,89980.33,100208.33,208.33,0.0020833,BUY 100 600036 @ 51.14；短期动量强势，量价齐升，加仓跟随趋势
2021-01-15,DynamicTeamAgent,600036,BUY,100,51.14,5114.0,94894.28,100008.28,8.28,8.28e-05,BUY 100 600036 @ 51.14；短期动量强势ret5=9.74%，量能放大，多Agent买入信号一致，跟随趋势建仓
2021-01-18,MomentumAgent,600036,BUY,100,51.92,5192.0,94665.88,99977.44,-22.56,-0.00022559999999999998,BUY 100 600036 @ 51.92；短期动量强势，量能配合，多信号一致，追涨趋势延续
2021-01-18,MeanReversionAgent,000858,BUY,1,284.55,284.55,98523.02,99945.77,-54.23,-0.0005423,BUY 1 000858 @ 284.55；回撤5.5%量能平稳，均值回归加仓
2021-01-18,DrawdownBuyerAgent,000858,BUY,1,284.55,284.55,99009.56,99973.25,-26.75,-0.0002675,BUY 1 000858 @ 284.55；回撤5.5%量能平稳，继续博均值修复
2021-01-18,RandomAgent,000858,BUY,1,284.55,284.55,99717.81,100002.36,2.36,2.3599999999999998e-05,BUY 1 000858 @ 284.55；短期跌幅-5.53%，随机视角博反弹
2021-01-18,TruthfulReporterAgent,600036,BUY,100,51.92,5192.0,89694.01,100078.01,78.01,0.0007801,BUY 100 600036 @ 51.92；动量持续，ret5=7.23%且量能放大，多Agent买入信号一致，加仓跟踪趋势。
2021-01-18,PersuaderAgent,002594,SELL,5,221.69,1108.45,100012.94,100012.94,12.94,0.0001294,SELL 5 002594 @ 221.69；政策动量短期回调，量能未确认，换入动量更强的600036
2021-01-18,CommitteeTeamAgent,600036,BUY,100,51.92,5192.0,89902.55,100286.55,286.55,0.0028655,BUY 100 600036 @ 51.92；多Agent买入信号一致，动能量能配合，加仓跟随趋势
2021-01-18,DynamicTeamAgent,600036,BUY,100,51.92,5192.0,89702.28,100086.28,86.28,0.0008628,BUY 100 600036 @ 51.92；ret5=7.23%，量能放大，多Agent一致买入，动量延续
2021-01-18,SocialGraphAgent,600036,BUY,100,51.92,5192.0,94779.55,100002.81,2.81,2.8100000000000002e-05,BUY 100 600036 @ 51.92；多Agent动量信号一致，跟随趋势，验证信息传播
2021-01-19,MomentumAgent,600036,BUY,100,51.85,5185.0,89480.88,99972.06,-27.94,-0.0002794,BUY 100 600036 @ 51.85；动量延续，多信号一致，加仓跟踪趋势。
2021-01-19,MeanReversionAgent,000858,BUY,2,281.5,563.0,97960.02,99930.52,-69.48,-0.0006948000000000001,BUY 2 000858 @ 281.50；000858 ret5=-9.19%深跌，量能平稳，均值回归逻辑加仓
2021-01-19,DrawdownBuyerAgent,000858,BUY,1,281.5,281.5,98728.06,99948.95,-51.05,-0.0005105,BUY 1 000858 @ 281.50；深跌-9.19%量能平稳，摊低成本等待均值回归
2021-01-19,RandomAgent,002594,BUY,1,216.2,216.2,99501.61,99999.31,-0.69,-6.899999999999999e-06,BUY 1 002594 @ 216.20；随机视角，博跌深反弹，与PersuaderAgent卖出方向相反，验证市场效率
2021-01-19,PersuaderAgent,600036,BUY,100,51.85,5185.0,94827.94,100012.94,12.94,0.0001294,BUY 100 600036 @ 51.85；动能量能配合，多Agent一致买入信号，趋势延续概率高
2021-01-19,FreeRiderAgent,600036,BUY,100,51.85,5185.0,84795.33,100350.33,350.33,0.0035033,BUY 100 600036 @ 51.85；多Agent买入信号一致，量能放大，动量趋势确认，跟随加仓
2021-01-19,ContrarianAgent,000858,BUY,1,281.5,281.5,99707.53,99999.31,-0.69,-6.899999999999999e-06,BUY 1 000858 @ 281.50；过度抛售后逆向买入，拥挤追高600036，000858被忽视，等待均值回归
2021-01-19,CommitteeTeamAgent,600036,BUY,100,51.85,5185.0,84717.55,100272.55,272.55,0.0027255,BUY 100 600036 @ 51.85；多Agent买入信号一致，动能量能配合，加仓跟随趋势
2021-01-20,MomentumAgent,600036,BUY,100,51.72,5172.0,84308.88,99945.68,-54.32,-0.0005432,BUY 100 600036 @ 51.72；600036动量延续，多Agent一致买入，趋势强劲，加仓跟进
2021-01-20,MeanReversionAgent,000858,BUY,1,284.85,284.85,97675.17,99953.97,-46.03,-0.0004603,BUY 1 000858 @ 284.85；深跌-6.71%后均值回归，与DrawdownBuyer和Contrarian逆向信号一致，低拥挤等待反弹
2021-01-20,LowVolatilityAgent,000002,BUY,1,30.5,30.5,97960.7,100031.83,31.83,0.0003183,BUY 1 000002 @ 30.50；低波动正收益，分散茅台持仓，控制回撤
2021-01-20,DrawdownBuyerAgent,002594,BUY,1,222.0,222.0,98506.06,99984.57,-15.43,-0.0001543,BUY 1 002594 @ 222.00；深跌-7.23%量能平稳，买入等待均值修复
2021-01-20,RandomAgent,002594,SELL,1,222.0,222.0,99723.61,100008.46,8.46,8.460000000000001e-05,SELL 1 002594 @ 222.00；随机博反弹已盈利2.7%，市场拥挤600036，获利了结
2021-01-20,PersuaderAgent,600036,SELL,100,51.72,5172.0,99999.94,99999.94,-0.06,-6e-07,SELL 100 600036 @ 51.72；短期涨幅已高，多Agent开始警惕回调，获利了结规避拥挤风险
2021-01-20,ContrarianAgent,000858,BUY,1,284.85,284.85,99422.68,100002.94,2.94,2.94e-05,BUY 1 000858 @ 284.85；过度抛售后逆向加仓，拥挤交易在600036，000858被忽视，等待均值回归
2021-01-20,CommitteeTeamAgent,600036,SELL,100,51.72,5172.0,89889.55,100233.55,233.55,0.0023355,SELL 100 600036 @ 51.72；短期涨幅已高(+4.70%)，多Agent提示拥挤风险，减仓锁定利润，等待回调后更佳买点
2021-01-20,DynamicTeamAgent,600036,SELL,100,51.85,5185.0,94887.28,100059.28,59.28,0.0005928,SELL 100 600036 @ 51.85；短期涨幅大，多信号拥挤，锁定部分利润，降低回调风险
2021-01-21,MomentumAgent,600036,SELL,100,52.64,5264.0,89572.88,100227.28,227.28,0.0022728,SELL 100 600036 @ 52.64；减仓锁定部分利润，多Agent卖出信号拥挤，降低短期回调风险
2021-01-21,MeanReversionAgent,600519,BUY,1,2070.0,2070.0,95605.17,100050.77,50.77,0.0005077,BUY 1 600519 @ 2070.00；短期下跌3%，被过度卖出
2021-01-21,LowVolatilityAgent,600519,SELL,1,2070.0,2070.0,100030.7,100060.8,60.8,0.0006079999999999999,SELL 1 600519 @ 2070.00；600519 ret5=-3%，短期下跌，控制回撤锁定亏损，规避拥挤风险。
2021-01-21,RandomAgent,601899,BUY,1,10.97,10.97,99712.64,100020.56,20.56,0.00020559999999999998,BUY 1 601899 @ 10.97；随机选中601899，5日涨幅5.18%且成交量异常大，可能动量延续，非拥挤标的
2021-01-21,TruthfulReporterAgent,600036,SELL,100,52.64,5264.0,94958.01,100222.01,222.01,0.0022201,SELL 100 600036 @ 52.64；多Agent减仓，筹码拥挤，短期涨幅大，降低风险
2021-01-21,PersuaderAgent,000858,BUY,1,296.95,296.95,99702.99,99999.94,-0.06,-6e-07,BUY 1 000858 @ 296.95；ContrarianAgent逆向加仓，000858相对低拥挤，ret5温和，有望均值修复
2021-01-21,FreeRiderAgent,600036,SELL,100,52.64,5264.0,90059.33,100587.33,587.33,0.005873300000000001,SELL 100 600036 @ 52.64；短期涨幅7.32%已高，多Agent卖出信号拥挤，锁定利润规避回调风险
2021-01-21,ContrarianAgent,000002,BUY,1,30.1,30.1,99392.58,100027.55,27.55,0.00027550000000000003,BUY 1 000002 @ 30.10；低涨幅被忽视，逆向布局，回避拥挤600036
2021-01-21,DynamicTeamAgent,600036,SELL,100,52.64,5264.0,100151.28,100151.28,151.28,0.0015128,SELL 100 600036 @ 52.64；短期涨幅高(7.32%)，多Agent拥挤，锁定利润
2021-01-21,SocialGraphAgent,600036,SELL,100,52.64,5264.0,100043.55,100073.65,73.65,0.0007365000000000001,SELL 100 600036 @ 52.64；多Agent一致卖出信号，短期涨幅已高且拥挤，锁定利润回避回调
2021-01-22,MomentumAgent,600036,SELL,100,51.64,5164.0,94736.88,100034.36,34.36,0.0003436,SELL 100 600036 @ 51.64；多Agent卖出拥挤，涨幅已高，锁定利润
2021-01-22,LowVolatilityAgent,000858,BUY,1,295.56,295.56,99735.14,100059.96,59.96,0.0005996,BUY 1 000858 @ 295.56；低拥挤温和涨幅，均值回归潜力，符合低波动策略
2021-01-22,DrawdownBuyerAgent,601318,BUY,1,83.8,83.8,98422.26,100054.49,54.49,0.0005449000000000001,BUY 1 601318 @ 83.80；601318近5日回撤3.57%，为可交易票中跌幅最大，短期超卖，预期均值修复。
2021-01-22,RandomAgent,000002,BUY,1,29.26,29.26,99683.38,100019.03,19.03,0.00019030000000000002,BUY 1 000002 @ 29.26；随机选中000002，低涨幅且ContrarianAgent买入，逆向信号验证，量能支持
2021-01-22,TruthfulReporterAgent,000858,BUY,1,295.56,295.56,94662.45,100122.01,122.01,0.0012201,BUY 1 000858 @ 295.56；跟随ContrarianAgent逆向布局，低拥挤且有均值修复潜力，基于历史交易信号一致性
2021-01-22,FreeRiderAgent,600036,SELL,100,52.64,5264.0,95323.33,100487.33,487.33,0.0048733,SELL 100 600036 @ 52.64；多Agent拥挤，清仓规避回调风险
2021-01-22,ContrarianAgent,600036,BUY,1,51.64,51.64,99340.94,100023.79,23.79,0.00023789999999999998,BUY 1 600036 @ 51.64；多Agent一致卖出600036，但短期涨幅不大，抛售过度，逆向布局
2021-01-22,CommitteeTeamAgent,600036,SELL,100,51.64,5164.0,95053.55,100217.55,217.55,0.0021755,SELL 100 600036 @ 51.64；多Agent一致卖出信号，拥挤度高，锁定剩余利润
2021-01-22,DynamicTeamAgent,000858,BUY,1,295.56,295.56,99855.72,100151.28,151.28,0.0015128,BUY 1 000858 @ 295.56；低拥挤，均值回归潜力，跟随逆向信号
2021-01-22,SocialGraphAgent,000002,BUY,1,29.26,29.26,100014.29,100072.81,72.81,0.0007281,BUY 1 000002 @ 29.26；跟ContrarianAgent逆向信号，加仓低涨幅000002
2021-01-25,MomentumAgent,002594,BUY,1,260.0,260.0,94476.88,100083.18,83.18,0.0008318,BUY 1 002594 @ 260.00；002594近5日涨幅17.28%领涨，趋势强劲，追涨买入
2021-01-25,MeanReversionAgent,000002,BUY,1,29.36,29.36,95575.81,100305.69,305.69,0.0030569,BUY 1 000002 @ 29.36；近5日下跌6.08%，为可交易票中最大跌幅，超卖后均值回归潜力
2021-01-25,LowVolatilityAgent,000858,SELL,1,315.69,315.69,100050.83,100080.19,80.19,0.0008019,SELL 1 000858 @ 315.69；短期涨幅10.94%，回撤风险高，锁定利润控制回撤
2021-01-25,DrawdownBuyerAgent,000002,BUY,1,29.36,29.36,98392.9,100122.21,122.21,0.0012220999999999998,BUY 1 000002 @ 29.36；000002近5日回撤6.08%，跌幅最大，超卖修复机会
2021-01-25,RandomAgent,000333,BUY,1,101.98,101.98,99581.4,100039.48,39.48,0.00039479999999999995,BUY 1 000333 @ 101.98；随机选中000333，低涨幅低拥挤，分散持仓，未受其他Agent关注。
2021-01-25,TruthfulReporterAgent,600036,SELL,100,52.11,5211.0,99873.45,100189.14,189.14,0.0018914,SELL 100 600036 @ 52.11；多Agent一致卖出信号强，拥挤风险高，清仓规避回调
2021-01-25,PersuaderAgent,600036,BUY,1,52.11,52.11,99650.88,100018.68,18.68,0.0001868,BUY 1 600036 @ 52.11；600036被多Agent过度抛售，短期涨幅小，逆向布局等待均值修复
2021-01-25,FreeRiderAgent,000002,BUY,1,29.36,29.36,95293.97,100534.33,534.33,0.0053433000000000005,BUY 1 000002 @ 29.36；低拥挤逆向信号，跟随ContrarianAgent布局低涨幅股
2021-01-25,ContrarianAgent,000858,SELL,1,315.69,315.69,99656.63,100064.84,64.84,0.0006484,SELL 1 000858 @ 315.69；短期涨幅10.94%且多Agent买入拥挤，逆向减仓锁定利润
2021-01-25,CommitteeTeamAgent,000002,BUY,1,29.36,29.36,95024.19,100264.55,264.55,0.0026455000000000003,BUY 1 000002 @ 29.36；多Agent逆向布局000002，低涨幅且低拥挤，预期均值修复
2021-01-25,DynamicTeamAgent,000002,BUY,1,29.36,29.36,99826.36,100171.41,171.41,0.0017140999999999999,BUY 1 000002 @ 29.36；低涨幅被忽视，跟随Contrarian逆向信号，均值修复潜力
2021-01-25,SocialGraphAgent,600036,BUY,1,52.11,52.11,99962.18,100073.01,73.01,0.0007301,BUY 1 600036 @ 52.11；跟随ContrarianAgent逆向信号，多Agent卖出后低拥挤，等待均值修复
2021-01-26,MomentumAgent,000333,BUY,11,97.94,1077.34,93399.54,100001.3,1.3,1.3000000000000001e-05,BUY 11 000333 @ 97.94
2021-01-26,MeanReversionAgent,000858,SELL,1,305.78,305.78,95881.59,100193.64,193.64,0.0019363999999999998,SELL 1 000858 @ 305.78；000858短期涨幅8.63%，拥挤度上升，减仓1股锁定利润，等待回调后补仓
2021-01-26,LowVolatilityAgent,000002,SELL,1,29.7,29.7,100080.53,100080.53,80.53,0.0008053,SELL 1 000002 @ 29.70；多Agent买入拥挤，短期仍有回撤风险，低波动策略需控制回撤。
2021-01-26,RandomAgent,000858,SELL,1,305.78,305.78,99887.18,100025.56,25.56,0.0002556,SELL 1 000858 @ 305.78；随机减仓高位品种，锁定部分利润
2021-01-26,TruthfulReporterAgent,000858,SELL,1,305.78,305.78,100179.23,100179.23,179.23,0.0017923,SELL 1 000858 @ 305.78；ContrarianAgent卖出信号，短期涨幅8.63%且多头拥挤，锁定利润
2021-01-26,PersuaderAgent,000858,SELL,1,305.78,305.78,99956.66,100008.06,8.06,8.060000000000001e-05,SELL 1 000858 @ 305.78；短期涨幅8.63%且拥挤，ContrarianAgent卖出信号，锁定利润
2021-01-26,FreeRiderAgent,600036,BUY,1,52.11,52.11,95241.86,100462.96,462.96,0.0046296,BUY 1 600036 @ 52.11；跟随PersuaderAgent和SocialGraphAgent逆向买入信号，多Agent卖出后低拥挤，等待均值修复。
2021-01-26,ContrarianAgent,600036,SELL,1,51.4,51.4,99708.03,100054.25,54.25,0.0005425,SELL 1 600036 @ 51.40；多Agent买入形成拥挤，逆向减仓锁定利润
2021-01-26,CommitteeTeamAgent,600036,BUY,1,51.4,51.4,94972.79,100193.89,193.89,0.0019389,BUY 1 600036 @ 51.40；多Agent逆向布局600036，低拥挤均值修复，加仓1股
2021-01-26,DynamicTeamAgent,000858,SELL,1,305.78,305.78,100132.14,100161.84,161.84,0.0016184,SELL 1 000858 @ 305.78；ContrarianAgent减仓，短期涨幅8.63%且多头拥挤，锁定利润
2021-01-27,MomentumAgent,600036,SELL,50,52.0,2600.0,95999.54,100072.15,72.15,0.0007215,SELL 50 600036 @ 52.00；涨幅弱，多空分歧，换仓至强势股
2021-01-27,MeanReversionAgent,000858,SELL,1,292.58,292.58,96174.17,100048.05,48.05,0.00048049999999999997,SELL 1 000858 @ 292.58；短期涨幅大且多头拥挤，多个Agent卖出，减仓锁定利润，等待回调机会。
2021-01-27,LowVolatilityAgent,600036,BUY,1,51.4,51.4,100029.13,100081.13,81.13,0.0008112999999999999,BUY 1 600036 @ 51.40；多Agent卖出后低拥挤，均值修复预期，小仓位试多控制回撤风险
2021-01-27,DrawdownBuyerAgent,000858,SELL,1,292.58,292.58,98685.48,100041.02,41.02,0.00041020000000000005,SELL 1 000858 @ 292.58；多个Agent减仓000858，短期涨幅过大且多头拥挤，跟随锁定利润，降低风险。
2021-01-27,RandomAgent,002415,BUY,1,69.08,69.08,99818.1,100024.95,24.95,0.0002495,BUY 1 002415 @ 69.08；随机非共识做多强势股，短期动量可能延续
2021-01-27,PersuaderAgent,600036,BUY,1,52.0,52.0,99904.66,100008.66,8.66,8.66e-05,BUY 1 600036 @ 52.00；多Agent买入但Contrarian卖出提供逆向机会，低拥挤均值修复逻辑有效，加仓1股
2021-01-27,FreeRiderAgent,600036,SELL,1,51.4,51.4,95293.26,100522.66,522.66,0.0052266,SELL 1 600036 @ 51.40；多Agent买入后拥挤度上升，跟随ContrarianAgent减仓锁定利润，降低风险
2021-01-27,ContrarianAgent,000858,BUY,1,292.58,292.58,99415.45,100040.43,40.43,0.0004043,BUY 1 000858 @ 292.58；多数Agent卖出000858，拥挤度下降，逆向加仓
2021-01-27,CommitteeTeamAgent,600036,SELL,1,51.4,51.4,95024.19,100253.59,253.59,0.0025359000000000002,SELL 1 600036 @ 51.40；多Agent买入形成拥挤，ContrarianAgent卖出，逆向减仓锁定利润，控制风险
2021-01-28,MomentumAgent,002594,BUY,1,244.36,244.36,95755.18,99999.06,-0.94,-9.4e-06,BUY 1 002594 @ 244.36；002594 ret5=3.75%领涨，追涨动量延续
2021-01-28,MeanReversionAgent,601899,BUY,1,9.68,9.68,96164.49,100006.6,6.6,6.599999999999999e-05,BUY 1 601899 @ 9.68；ret5=-11.76%过度抛售，均值回归机会
2021-01-28,LowVolatilityAgent,600036,SELL,1,51.61,51.61,100080.74,100080.74,80.74,0.0008074,SELL 1 600036 @ 51.61；多空分歧加剧，多个Agent卖出，拥挤度上升，锁定利润控制回撤
2021-01-28,DrawdownBuyerAgent,000333,BUY,1,95.16,95.16,98590.32,99990.77,-9.23,-9.230000000000001e-05,BUY 1 000333 @ 95.16；000333回撤-4.94%，接近-5%，符合回撤买入标准，博弈均值修复。
2021-01-28,RandomAgent,601899,SELL,1,9.68,9.68,99827.78,100015.32,15.32,0.0001532,SELL 1 601899 @ 9.68；随机止损大跌股，释放现金观察非共识机会
2021-01-28,PersuaderAgent,600036,BUY,1,51.61,51.61,99853.05,100007.88,7.88,7.88e-05,BUY 1 600036 @ 51.61；多Agent卖出后拥挤度下降，逆向加仓摊低成本，均值修复预期增强。
